Date,A,B
15-Sep-21,17519.45,1804.6
16-Sep-21,17629.5,1807.7
17-Sep-21,17585.15,1807.4
20-Sep-21,17396.9,1815.7
21-Sep-21,17562,1842.6
22-Sep-21,17546.65,1852.4
23-Sep-21,17822.95,1878.3
24-Sep-21,17853.2,1902.1
27-Sep-21,17855.1,1936.7
28-Sep-21,17748.6,1940.9
29-Sep-21,17711.3,1950.9
30-Sep-21,17618.15,1957.7
1-Oct-21,17532.05,1964.9
4-Oct-21,17691.25,1958.6
5-Oct-21,17822.3,1977.9
6-Oct-21,17646,2048.2
7-Oct-21,17790.35,2067.2
8-Oct-21,17895.2,2031.2
11-Oct-21,17945.95,2044.5
12-Oct-21,17991.95,1939.7
13-Oct-21,18161.75,1931.9
14-Oct-21,18338.55,1944.3
18-Oct-21,18477.05,1944.8
19-Oct-21,18418.75,1972.9
20-Oct-21,18266.6,2008.8
21-Oct-21,18178.1,1981.0
22-Oct-21,18114.9,1927.2
25-Oct-21,18125.4,1924.4
26-Oct-21,18268.4,1944.0
27-Oct-21,18210.95,1911.2
28-Oct-21,17857.25,1933.0
29-Oct-21,17671.65,1923.9
1-Nov-21,17929.65,1957.4
2-Nov-21,17888.95,1957.4
3-Nov-21,17829.2,1972.4
4-Nov-21,17916.8,1947.1
8-Nov-21,18068.55,1940.5
9-Nov-21,18044.25,1926.3
10-Nov-21,18017.2,1928.5
11-Nov-21,17873.6,1911.0
12-Nov-21,18102.75,1947.2
15-Nov-21,18109.45,1966.3
16-Nov-21,17999.2,1947.4
17-Nov-21,17898.65,1958.7
18-Nov-21,17764.8,1949.4
22-Nov-21,17416.55,1961.8
23-Nov-21,17503.35,1936.3
24-Nov-21,17415.05,1950.9
25-Nov-21,17536.25,1909.4
26-Nov-21,17026.45,1906.0
29-Nov-21,17053.95,1873.4
30-Nov-21,16983.2,1861.8
1-Dec-21,17166.9,1859.7
2-Dec-21,17401.65,1864.3
3-Dec-21,17196.7,1884.0
6-Dec-21,16912.25,1886.9
7-Dec-21,17176.7,1902.0
8-Dec-21,17469.75,1903.1
9-Dec-21,17516.85,1909.6
10-Dec-21,17511.3,1913.4
13-Dec-21,17368.25,1884.5
14-Dec-21,17324.9,1887.5
15-Dec-21,17221.4,1923.3
16-Dec-21,17248.4,1925.5
17-Dec-21,16985.2,1891.3
20-Dec-21,16614.2,1910.1
21-Dec-21,16770.85,1891.9
22-Dec-21,16955.45,1905.1
23-Dec-21,17072.6,1905.6
24-Dec-21,17003.75,1898.4
27-Dec-21,17086.25,1924.2
28-Dec-21,17233.25,1901.0
29-Dec-21,17213.6,1903.7
30-Dec-21,17203.95,1898.5
31-Dec-21,17354.05,1905.7
3-Jan-22,17625.7,1870.0
4-Jan-22,17805.25,1870.3
5-Jan-22,17925.25,1881.9
6-Jan-22,17745.9,1889.9
7-Jan-22,17812.7,1908.3
10-Jan-22,18003.3,1900.2
11-Jan-22,18055.75,1938.5
12-Jan-22,18212.35,1940.8
13-Jan-22,18257.8,1867.3
14-Jan-22,18255.75,1878.7
17-Jan-22,18308.1,1861.0
18-Jan-22,18113.05,1874.9
19-Jan-22,17938.4,1890.9
20-Jan-22,17757,1885.6
21-Jan-22,17617.15,1889.1
24-Jan-22,17149.1,1876.1
25-Jan-22,17277.95,1857.4
27-Jan-22,17110.15,1875.7
28-Jan-22,17101.95,1840.2
31-Jan-22,17339.85,1799.6
1-Feb-22,17576.85,1810.2
2-Feb-22,17780,1807.4
3-Feb-22,17560.2,1779.3
4-Feb-22,17516.3,1762.6
7-Feb-22,17213.6,1810.8
8-Feb-22,17266.75,1822.6
9-Feb-22,17463.8,1832.4
10-Feb-22,17605.85,1843.0
11-Feb-22,17374.75,1860.0
14-Feb-22,16842.8,1868.2
15-Feb-22,17352.45,1841.8
16-Feb-22,17322.2,1844.4
17-Feb-22,17304.6,1842.0
18-Feb-22,17276.3,1831.2
21-Feb-22,17206.65,1850.7
22-Feb-22,17092.2,1852.0
23-Feb-22,17063.25,1890.8
24-Feb-22,16247.95,1879.8
25-Feb-22,16658.4,1880.0
28-Feb-22,16793.9,1877.1
2-Mar-22,16605.95,1875.0
3-Mar-22,16498.05,1875.0
4-Mar-22,16245.35,1875.0
7-Mar-22,15863.15,1875.0
8-Mar-22,16013.45,1874.3
9-Mar-22,16345.35,1887.6
10-Mar-22,16594.9,1887.6
11-Mar-22,16630.45,1887.6
14-Mar-22,16871.3,1943.2
15-Mar-22,16663,1940.4
16-Mar-22,16975.35,1932.0
17-Mar-22,17287.05,1920.1
21-Mar-22,17117.6,1862.9
22-Mar-22,17315.5,1847.3
23-Mar-22,17245.65,1841.3
24-Mar-22,17222.75,1858.9
25-Mar-22,17153,1841.8
28-Mar-22,17222,1839.0
29-Mar-22,17325.3,1833.1
30-Mar-22,17498.25,1834.7
31-Mar-22,17464.75,1856.6
1-Apr-22,17670.45,1862.1
4-Apr-22,18053.4,1852.7
5-Apr-22,17957.4,1856.9
6-Apr-22,17807.65,1856.6
7-Apr-22,17639.55,1843.0
8-Apr-22,17784.35,1853.7
11-Apr-22,17674.95,1863.8
12-Apr-22,17530.3,1863.0
13-Apr-22,17475.65,1833.1
18-Apr-22,17173.65,1835.5
19-Apr-22,16958.65,1785.9
20-Apr-22,17136.55,1803.0
21-Apr-22,17392.6,1835.3
22-Apr-22,17171.95,1839.6
25-Apr-22,16953.95,1842.7
26-Apr-22,17200.8,1840.1
27-Apr-22,17038.4,1816.4
28-Apr-22,17245.05,1817.3
29-Apr-22,17102.55,1794.3
2-May-22,17069.1,1780.7
4-May-22,16677.6,1773.2
5-May-22,16682.65,1786.2
6-May-22,16411.25,1807.5
9-May-22,16301.85,1799.7
10-May-22,16240.05,1788.0
11-May-22,16167.1,1779.7
12-May-22,15808,1742.9
13-May-22,15782.15,1734.2
16-May-22,15842.3,1723.9
17-May-22,16259.3,1711.4
18-May-22,16240.3,1712.1
19-May-22,15809.4,1696.3
20-May-22,16266.15,1687.1
23-May-22,16214.7,1716.9
24-May-22,16125.15,1716.2
25-May-22,16025.8,1724.3
26-May-22,16170.15,1704.8
27-May-22,16352.45,1723.7
30-May-22,16661.4,1735.0
31-May-22,16584.55,1729.7
1-Jun-22,16522.75,1725.9
2-Jun-22,16628,1735.2
3-Jun-22,16584.3,1736.2
6-Jun-22,16569.55,1726.2
7-Jun-22,16416.35,1730.5
8-Jun-22,16356.25,1737.3
9-Jun-22,16478.1,1731.8
10-Jun-22,16201.8,1706.0
13-Jun-22,15774.4,1684.0
14-Jun-22,15732.1,1691.1
15-Jun-22,15692.15,1726.1
16-Jun-22,15360.6,1726.1
17-Jun-22,15293.5,1726.1
20-Jun-22,15350.15,1744.7
21-Jun-22,15638.8,1738.1
22-Jun-22,15413.3,1755.5
23-Jun-22,15556.65,1741.2
24-Jun-22,15699.25,1732.9
27-Jun-22,15832.05,1748.0
28-Jun-22,15850.2,1735.6
29-Jun-22,15799.1,1757.2
30-Jun-22,15780.25,1774.5
1-Jul-22,15752.05,1774.5
4-Jul-22,15835.35,1777.9
5-Jul-22,15810.85,1798.2
6-Jul-22,15989.8,1787.8
7-Jul-22,16132.9,1781.8
8-Jul-22,16220.6,1773.4
11-Jul-22,16216,1784.2
12-Jul-22,16058.3,1772.2
13-Jul-22,15966.65,1762.7
14-Jul-22,15938.65,1767.7
15-Jul-22,16049.2,1767.7
18-Jul-22,16278.5,1797.8
19-Jul-22,16340.55,1782.3
20-Jul-22,16520.85,1813.2
21-Jul-22,16605.25,1836.6
22-Jul-22,16719.45,1840.5
25-Jul-22,16631,1829.1
26-Jul-22,16483.85,1830.7
27-Jul-22,16641.8,1821.8
28-Jul-22,16929.6,1838.1
29-Jul-22,17158.25,1853.7
1-Aug-22,17340.05,1866.8
2-Aug-22,17345.45,1888.5
3-Aug-22,17388.15,1878.3
4-Aug-22,17382,1875.9
5-Aug-22,17397.5,1880.2
8-Aug-22,17525.1,1887.0
10-Aug-22,17534.75,1899.8
11-Aug-22,17659,1891.5
12-Aug-22,17698.15,1900.0
16-Aug-22,17825.25,1900.0
17-Aug-22,17944.25,1899.4
18-Aug-22,17956.5,1902.8
19-Aug-22,17758.45,1866.6
22-Aug-22,17490.7,1890.6
23-Aug-22,17577.5,1888.4
24-Aug-22,17604.95,1893.2
25-Aug-22,17522.45,1894.6
26-Aug-22,17558.9,1888.7
29-Aug-22,17312.9,1881.1
30-Aug-22,17759.3,1865.6
1-Sep-22,17542.8,1865.1
2-Sep-22,17539.45,1860.8
5-Sep-22,17665.8,1778.7
6-Sep-22,17655.6,1773.1
7-Sep-22,17624.4,1775.1
8-Sep-22,17798.75,1775.1
9-Sep-22,17833.35,1791.6
12-Sep-22,17936.35,1784.9
13-Sep-22,18070.05,1786.7
14-Sep-22,18003.75,1780.3
15-Sep-22,17877.4,1755.5
16-Sep-22,17530.85,1763.2
19-Sep-22,17622.25,1781.5
20-Sep-22,17816.25,1786.2
21-Sep-22,17718.35,1791.4
22-Sep-22,17629.8,1809.9
23-Sep-22,17327.35,1804.7
26-Sep-22,17016.3,1807.7
27-Sep-22,17007.4,1806.0
28-Sep-22,16858.6,1792.4
29-Sep-22,16818.1,1813.9
30-Sep-22,17094.35,1823.2
3-Oct-22,16887.35,1823.8
4-Oct-22,17274.3,1824.3
6-Oct-22,17331.8,1814.9
7-Oct-22,17314.65,1823.1
10-Oct-22,17241,1802.2
11-Oct-22,16983.55,1799.5
12-Oct-22,17123.6,1799.6
13-Oct-22,17014.35,1800.2
14-Oct-22,17185.7,1800.4
17-Oct-22,17311.8,1796.6
18-Oct-22,17486.95,1829.3
19-Oct-22,17512.25,1825.8
20-Oct-22,17563.95,1811.5
21-Oct-22,17576.3,1812.7
24-Oct-22,17730.75,1829.1
25-Oct-22,17656.35,1800.8
27-Oct-22,17736.95,1762.9
28-Oct-22,17786.8,1738.9
31-Oct-22,18012.2,1723.4
1-Nov-22,18145.4,1743.6
2-Nov-22,18082.85,1747.4
3-Nov-22,18052.7,1773.9
4-Nov-22,18117.15,1786.4
7-Nov-22,18202.8,1789.5
9-Nov-22,18157,1783.5
10-Nov-22,18028.2,1782.1
11-Nov-22,18349.7,1779.1
14-Nov-22,18329.15,1802.0
15-Nov-22,18403.4,1808.5
16-Nov-22,18409.65,1788.7
17-Nov-22,18343.9,1786.6
18-Nov-22,18307.65,1798.5
21-Nov-22,18159.95,1798.5
22-Nov-22,18244.2,1814.9
23-Nov-22,18267.25,1811.8
24-Nov-22,18484.1,1812.6
25-Nov-22,18512.75,1823.7
28-Nov-22,18562.75,1821.6
29-Nov-22,18618.05,1802.2
30-Nov-22,18758.35,1786.0
1-Dec-22,18812.5,1788.3
2-Dec-22,18696.1,1794.6
5-Dec-22,18701.05,1793.9
6-Dec-22,18642.75,1792.8
7-Dec-22,18560.5,1797.0
8-Dec-22,18609.35,1748.0
9-Dec-22,18496.6,1756.0
12-Dec-22,18497.15,1757.8
13-Dec-22,18608,1774.5
14-Dec-22,18660.3,1773.4
15-Dec-22,18414.9,1750.0
16-Dec-22,18269,1746.8
19-Dec-22,18420.45,1755.3
20-Dec-22,18385.3,1733.8
21-Dec-22,18199.1,1737.2
22-Dec-22,18127.35,1742.8
23-Dec-22,17806.8,1757.1
26-Dec-22,18014.6,1754.6
27-Dec-22,18132.3,1753.2
28-Dec-22,18122.5,1759.7
29-Dec-22,18191,1762.1
30-Dec-22,18105.3,1773.3
2-Jan-23,18197.45,1757.7
3-Jan-23,18232.55,1767.8
4-Jan-23,18042.95,1785.7
5-Jan-23,17992.15,1798.7
6-Jan-23,17859.45,1772.7
9-Jan-23,18101.2,1767.9
10-Jan-23,17914.15,1779.6
11-Jan-23,17895.7,1778.0
12-Jan-23,17858.2,1779.3
13-Jan-23,17956.6,1808.3
16-Jan-23,17894.85,1805.3
17-Jan-23,18053.3,1785.6
18-Jan-23,18165.35,1795.3
19-Jan-23,18107.85,1803.5
20-Jan-23,18027.65,1769.2
23-Jan-23,18118.55,1793.8
24-Jan-23,18118.3,1790.5
25-Jan-23,17891.95,1763.5
27-Jan-23,17604.35,1796.2
30-Jan-23,17648.95,1801.9
31-Jan-23,17662.15,1822.4
1-Feb-23,17616.3,1827.3
2-Feb-23,17610.4,1859.4
3-Feb-23,17854.05,1857.9
6-Feb-23,17764.6,1860.6
7-Feb-23,17721.5,1859.9
8-Feb-23,17871.7,1859.2
9-Feb-23,17893.45,1864.9
10-Feb-23,17856.5,1860.3
13-Feb-23,17770.9,1861.1
14-Feb-23,17929.85,1816.1
15-Feb-23,18015.85,1789.2
16-Feb-23,18035.85,1782.1
17-Feb-23,17944.2,1788.2
20-Feb-23,17844.6,1800.8
21-Feb-23,17826.7,1786.0
22-Feb-23,17554.3,1804.4
23-Feb-23,17511.25,1789.3
24-Feb-23,17465.8,1765.0
27-Feb-23,17392.7,1767.6
28-Feb-23,17303.95,1778.7
1-Mar-23,17450.9,1781.4
2-Mar-23,17321.9,1783.8
3-Mar-23,17594.35,1776.2
6-Mar-23,17711.45,1779.8
8-Mar-23,17754.4,1787.8
9-Mar-23,17589.6,1776.9
10-Mar-23,17412.9,1768.7
13-Mar-23,17154.3,1795.7
14-Mar-23,17043.3,1807.7
15-Mar-23,16972.15,1796.3
16-Mar-23,16985.6,1793.8
17-Mar-23,17100.05,1792.8
20-Mar-23,16988.4,1805.2
21-Mar-23,17107.5,1805.2
22-Mar-23,17151.9,1805.2
23-Mar-23,17076.9,1805.2
24-Mar-23,16945.05,1794.3
27-Mar-23,16985.7,1805.9
28-Mar-23,16951.7,1805.9
29-Mar-23,17080.7,1805.9
31-Mar-23,17359.75,1811.4
3-Apr-23,17398.05,1826.3
5-Apr-23,17557.05,1789.4
6-Apr-23,17599.15,1792.6
10-Apr-23,17624.05,1794.2
11-Apr-23,17722.3,1806.8
12-Apr-23,17812.4,1821.4
13-Apr-23,17828,1820.4
17-Apr-23,17706.85,1823.0
18-Apr-23,17660.15,1817.9
19-Apr-23,17618.75,1817.3
20-Apr-23,17624.45,1827.0
21-Apr-23,17624.05,1845.4
24-Apr-23,17743.4,1837.6
25-Apr-23,17769.25,1831.6
26-Apr-23,17813.6,1847.3
27-Apr-23,17915.05,1836.0
28-Apr-23,18065,1806.8
2-May-23,18147.65,1788.2
3-May-23,18089.85,1795.3
4-May-23,18255.8,1799.9
5-May-23,18069,1803.7
8-May-23,18264.4,1792.7
9-May-23,18265.95,1804.7
10-May-23,18315.1,1813.6
11-May-23,18297,1822.6
12-May-23,18314.8,1827.8
15-May-23,18398.85,1835.4
16-May-23,18286.5,1831.2
17-May-23,18181.75,1866.2
18-May-23,18129.95,1848.6
19-May-23,18203.4,1862.6
22-May-23,18314.4,1893.5
23-May-23,18348,1893.6
24-May-23,18285.4,1894.5
25-May-23,18321.15,1900.1
26-May-23,18499.35,1904.7
29-May-23,18598.65,1936.3
30-May-23,18633.85,1884.8
31-May-23,18534.4,1909.9
1-Jun-23,18487.75,1922.0
2-Jun-23,18534.1,1928.5
5-Jun-23,18593.85,1929.6
6-Jun-23,18599,1945.3
7-Jun-23,18726.4,1981.0
8-Jun-23,18634.55,2039.1
9-Jun-23,18563.4,1988.9
12-Jun-23,18601.5,1996.6
13-Jun-23,18716.15,1978.7
14-Jun-23,18755.9,1954.1
15-Jun-23,18688.1,1913.7
16-Jun-23,18826,1913.2
19-Jun-23,18755.45,1949.7
20-Jun-23,18816.7,1935.8
21-Jun-23,18856.85,1935.1
22-Jun-23,18771.25,1915.3
23-Jun-23,18665.5,1931.8
26-Jun-23,18691.2,1965.2
27-Jun-23,18817.4,1953.8
28-Jun-23,18972.1,1937.1
30-Jun-23,19189.05,1910.0
3-Jul-23,19322.55,1933.9
4-Jul-23,19389,1942.2
5-Jul-23,19398.5,1929.4
6-Jul-23,19497.3,1930.3
7-Jul-23,19331.8,1944.1
10-Jul-23,19355.9,1930.2
11-Jul-23,19439.4,1932.4
12-Jul-23,19384.3,1941.4
13-Jul-23,19413.75,1951.6
14-Jul-23,19564.5,1960.9
17-Jul-23,19711.45,1976.8
18-Jul-23,19749.25,1963.3
19-Jul-23,19833.15,1963.3
20-Jul-23,19979.15,1963.3
21-Jul-23,19745,1964.0
24-Jul-23,19672.35,1949.6
25-Jul-23,19680.6,1943.7
26-Jul-23,19778.3,1941.6
27-Jul-23,19659.9,1895.0
28-Jul-23,19646.05,1904.6
31-Jul-23,19753.8,1885.8
1-Aug-23,19733.55,1888.5
2-Aug-23,19526.55,1911.3
3-Aug-23,19381.65,1911.3
4-Aug-23,19517,1869.7
7-Aug-23,19597.3,1863.7
8-Aug-23,19570.85,1892.3
9-Aug-23,19632.55,1882.4
10-Aug-23,19543.1,1860.9
11-Aug-23,19428.3,1857.4
14-Aug-23,19434.55,1852.0
16-Aug-23,19465,1837.1
17-Aug-23,19365.25,1811.6
18-Aug-23,19310.15,1809.5
21-Aug-23,19393.6,1825.0
22-Aug-23,19396.45,1810.7
23-Aug-23,19444,1844.0
24-Aug-23,19386.7,1834.2
25-Aug-23,19265.8,1856.2
28-Aug-23,19306.05,1867.1
29-Aug-23,19342.65,1847.2
30-Aug-23,19347.45,1848.3
31-Aug-23,19253.8,1851.8
1-Sep-23,19435.3,1855.0
4-Sep-23,19528.8,1838.7
5-Sep-23,19574.9,1844.9
6-Sep-23,19611.05,1844.9
7-Sep-23,19727.05,1844.9
8-Sep-23,19819.95,1847.2
11-Sep-23,19996.35,1849.6
12-Sep-23,19993.2,1853.0
13-Sep-23,20070,1844.9
14-Sep-23,20103.1,1830.0
15-Sep-23,20192.35,1830.9
18-Sep-23,20133.3,1818.3
20-Sep-23,19901.4,1823.8
21-Sep-23,19742.35,1826.5
22-Sep-23,19674.25,1841.6
25-Sep-23,19674.55,1836.5
26-Sep-23,19664.7,1840.3
27-Sep-23,19716.45,1841.9
28-Sep-23,19523.55,1841.9
29-Sep-23,19638.3,1825.5
3-Oct-23,19528.75,1826.3
4-Oct-23,19436.1,1819.1
5-Oct-23,19545.75,1817.8
6-Oct-23,19653.5,1817.0
9-Oct-23,19512.35,1797.5
10-Oct-23,19689.85,1808.4
11-Oct-23,19811.35,1772.0
12-Oct-23,19794,1754.3
13-Oct-23,19751.05,1748.0
16-Oct-23,19731.75,1738.2
17-Oct-23,19811.5,1740.0
18-Oct-23,19671.1,1730.7
19-Oct-23,19624.7,1724.6
20-Oct-23,19542.65,1700.7
23-Oct-23,19281.75,1706.2
25-Oct-23,19122.15,1719.1
26-Oct-23,18857.25,1713.1
27-Oct-23,19047.25,1709.3
30-Oct-23,19140.9,1705.1
31-Oct-23,19079.6,1737.0
1-Nov-23,18989.15,1718.9
2-Nov-23,19133.25,1720.1
3-Nov-23,19230.6,1714.1
6-Nov-23,19411.75,1753.5
7-Nov-23,19406.7,1753.4
8-Nov-23,19443.5,1772.4
9-Nov-23,19395.3,1779.8
10-Nov-23,19425.35,1761.3
12-Nov-23,19525.55,1783.2
13-Nov-23,19443.55,1773.3
15-Nov-23,19675.45,1784.1
16-Nov-23,19765.2,1795.3
17-Nov-23,19731.8,1795.1
20-Nov-23,19694,1796.7
21-Nov-23,19783.4,1792.1
22-Nov-23,19811.85,1776.6
23-Nov-23,19802,1774.9
24-Nov-23,19794.7,1767.2
28-Nov-23,19889.7,1765.6
29-Nov-23,20096.6,1750.8
30-Nov-23,20133.15,1733.3
1-Dec-23,20267.9,1746.6
4-Dec-23,20686.8,1745.7
5-Dec-23,20855.1,1753.6
6-Dec-23,20937.7,1751.3
7-Dec-23,20901.15,1751.3
8-Dec-23,20969.4,1730.3
11-Dec-23,20997.1,1715.9
12-Dec-23,20906.4,1694.3
13-Dec-23,20926.35,1712.5
14-Dec-23,21182.7,1711.0
15-Dec-23,21456.65,1702.6
18-Dec-23,21418.65,1702.7
19-Dec-23,21453.1,1709.4
20-Dec-23,21150.15,1713.4
21-Dec-23,21255.05,1726.4
22-Dec-23,21349.4,1704.9
26-Dec-23,21441.35,1703.9
27-Dec-23,21654.75,1689.1
28-Dec-23,21778.7,1664.7
29-Dec-23,21731.4,1664.7
1-Jan-24,21741.9,1664.2
2-Jan-24,21665.8,1671.8
3-Jan-24,21517.35,1671.9
4-Jan-24,21658.6,1643.6
5-Jan-24,21710.8,1643.4
8-Jan-24,21513,1634.3
9-Jan-24,21544.85,1652.2
10-Jan-24,21618.7,1654.8
11-Jan-24,21647.2,1671.8
12-Jan-24,21894.55,1668.4
15-Jan-24,22097.45,1714.9
16-Jan-24,22032.3,1700.5
17-Jan-24,21571.95,1714.2
18-Jan-24,21462.25,1696.2
19-Jan-24,21622.4,1676.6
20-Jan-24,21571.8,1664.7
23-Jan-24,21238.8,1670.7
24-Jan-24,21453.95,1648.1
25-Jan-24,21352.6,1649.3
29-Jan-24,21737.6,1664.8
30-Jan-24,21522.1,1653.0
31-Jan-24,21725.7,1631.7
